0
1
4
11
20
32
48
63
84
92
89
88
111
120
118
119
121
148
150
180
185
182
184
183
181
213
249
260
256
219
254
261
262
62
66
64
59
43
42
41
29
27
28
25
16
9
7
3
2
548
525
499
472
442
413
383
349
313
274
233
198
165
136
108
82
739
738
714
713
712
709
685
660
636
635
634
631
609
610
592
570
945
944
942
938
932
926
916
905
891
878
863
846
826
806
786
762
259
300
337
370
400
430
457
486
511
536
558
581
602
623
648
674
699
726
753
777
797
818
839
857
874
889
903
913
923
931
935
939
943
