228,193,201
572,608,607
571,572,607
606,569,607
569,571,607
647,612,650
647,611,612
647,645,609
611,647,609
646,608,609
645,646,609
608,646,607
643,685,648
682,685,643
685,686,649
685,649,648
915,936,934
914,915,934
913,915,891
915,914,891
915,954,953
936,915,953
954,915,935
973,966,975
975,966,972
955,956,958
956,967,958
967,956,968
449,490,451
489,490,488
490,449,488
531,490,530
490,527,491
490,531,527
796,763,762
763,796,797
725,687,686
686,687,649
643,610,604
610,643,648
441,399,358
400,441,358
515,516,527
515,527,557
517,480,475
480,517,520
515,517,475
476,490,491
490,476,450
527,476,491
516,476,527
603,679,641
641,679,680
640,679,603
283,248,246
283,246,247
248,283,284
283,321,284
282,283,247
320,283,282
218,216,249
253,218,250
250,218,249
251,218,252
217,218,251
204,195,230
195,194,230
170,195,201
195,204,201
273,269,237
273,306,269
341,273,312
306,273,341
312,273,313
273,274,313
274,275,313
275,311,313
426,460,465
425,460,426
390,433,391
427,433,390
433,392,391
433,425,392
628,618,627
618,589,627
276,265,302
264,265,239
265,276,239
279,338,304
338,279,317
338,375,335
304,338,335
377,338,355
338,317,355
486,524,561
519,486,561
486,479,446
479,486,519
356,377,355
356,398,397
377,356,397
360,324,323
324,360,361
324,356,325
356,324,362
244,251,280
244,243,251
208,244,210
244,208,243
279,244,317
317,244,280
209,217,251
243,209,251
209,208,175
209,151,181
209,175,151
123,117,96
117,69,96
69,117,90
117,145,130
117,123,145
117,130,103
870,840,849
817,840,816
840,817,849
910,911,887
911,906,887
927,944,946
927,946,930
906,927,909
909,927,930
770,732,734
732,770,769
733,770,734
770,733,772
803,804,836
804,803,772
691,731,713
691,692,731
691,712,673
712,691,713
785,816,784
785,817,816
785,787,819
817,785,819
656,694,693
655,656,693
576,540,538
578,540,576
540,582,544
540,578,582
783,778,746
778,777,746
778,783,809
811,778,809
777,778,810
778,811,810
745,744,782
744,781,782
630,590,591
630,591,631
743,706,780
706,742,780
742,706,704
588,620,626
620,588,581
626,620,658
590,620,581
620,590,629
540,514,502
502,514,474
514,540,544
659,691,673
691,659,653
659,712,711
659,711,672
712,659,673
696,663,702
663,696,665
663,700,702
473,513,471
471,513,511
513,514,555
514,513,473
551,586,549
586,551,587
509,468,471
509,471,511
508,551,549
551,508,510
470,508,469
510,508,470
388,345,344
388,344,387
346,388,389
388,346,345
388,431,389
388,430,431
460,466,472
466,433,427
433,466,460
385,427,390
385,428,427
348,385,390
347,385,348
422,414,383
414,422,423
434,393,420
393,434,432
386,393,429
393,432,429
393,386,343
351,393,343
314,339,343
339,351,343
351,339,378
434,458,474
458,434,420
118,66,92
66,118,91
212,213,176
213,212,246
177,214,178
178,214,215
248,214,246
214,213,246
206,240,205
240,211,205
241,240,221
221,240,207
186,223,187
223,186,222
183,186,187
156,186,183
186,155,185
186,156,155
331,369,368
332,369,331
369,410,409
368,369,409
363,369,327
369,332,326
369,326,327
61,62,41
61,41,40
85,61,59
61,85,87
67,46,60
86,67,60
66,67,92
67,93,92
64,66,91
64,91,65
45,64,42
66,64,45
64,21,42
21,64,22
22,64,43
75,32,54
75,51,32
52,53,54
53,77,54
69,53,49
53,31,49
76,53,90
53,69,90
104,76,90
104,90,103
75,104,102
104,75,77
61,88,62
88,61,87
142,147,120
147,142,146
142,115,143
173,142,143
142,173,171
34,58,37
36,58,34
