268
233
198
165
138
110
82
56
35
20
7
1
0
5
4
3
2
9
10
8
11
24
38
39
40
59
63
73
74
101
128
157
188
189
219
254
290
291
298
333
371
372
413
453
494
493
534
537
575
613
652
690
727
764
798
830
861
893
917
933
951
964
972
975
974
970
971
969
961
957
959
960
945
941
924
923
922
900
877
874
871
873
875
876
845
838
807
774
738
737
699
697
660
622
583
545
503
463
456
457
417
379
340
305
