0
2
3
8
14
15
25
32
21
31
44
55
71
89
90
103
104
105
106
112
113
114
141
142
143
173
172
208
767
728
690
652
614
578
541
507
473
436
399
361
318
279
241
203
169
138
109
85
69
54
40
28
18
10
4
1
999
998
996
991
985
977
968
958
953
952
951
935
918
901
896
899
897
898
873
868
870
869
837
806
802
804
803
768
207
245
283
322
365
403
441
479
516
554
591
630
669
709
746
785
820
851
882
907
924
943
960
970
980
989
994
997
